State,agi_stub,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
SC,2,338050,255870,28680,48170,175560,370230,104800,1840865,338050,1895751,264690,1445010,39680,24388,23970,33208,21360,20698,4080,2776,49520,197558,19350,-6756,12220,49261,28660,131485,1230,21220,72689,960,4475,4200,-5547,52360,54885,590,132,60,214,2850,10250,570,1558,5500,4884,4550,13799,110,56,11980,181018,3380,4668,6670,3910,8440,13602,11510,26988,6710,48688,7630,11464,36770,60354,34570,6014,30,113,1810,112,800,26,10,3,620,58,200,8,20,5,10,1,41320,30425,299370,328957,129530,174801,118580,155493,49590,32872,18650,16457,33620,5903,78220,37905,23320,9245,284620,300082
SC,3,560120,271260,92490,181480,317350,1068510,432570,9571994,560120,9706333,460980,7448139,73020,63059,38300,87090,33650,55746,17350,12705,79040,607165,28670,12105,32010,220811,86330,875366,2590,58480,307064,33600,60743,8260,16608,99400,134339,3680,851,170,892,5130,20839,3000,8230,22330,20609,4340,11546,150,225,42850,622967,21090,23578,18370,13546,31900,42424,42170,94349,25720,164041,31790,82428,341400,2074395,336880,218780,90,205,114980,38609,3200,130,10000,3477,27250,14479,39140,6673,41300,13193,1940,487,65290,93070,531080,1688262,247400,809133,228810,742405,195380,265146,33670,29239,257590,180171,316130,278529,48910,38917,495080,1449957
SC,4,512480,205710,158680,123060,284920,1072160,401850,18299605,512480,18505172,447780,14808113,107810,93758,58160,154578,51680,103532,75200,68025,61530,391820,43110,49277,42380,411946,108730,1725400,3980,33680,168879,87260,556521,14440,88201,108680,205567,13540,3269,460,2944,7320,34487,7910,25990,44020,45001,3950,9635,390,777,123600,1840465,98010,190472,22060,21104,101630,123719,122610,374509,90730,559591,97240,304233,491350,9117206,488380,1108459,100,315,218110,191809,10420,725,30080,17275,38840,39350,69790,12353,132070,118752,7700,2712,41900,79136,501120,1984929,127330,235741,106550,201622,105800,163226,29320,25909,388340,916668,410430,1011236,84680,113983,420220,1080933
SC,5,254550,70940,148070,27260,149930,586940,184480,15631901,254550,15804651,219300,11723616,92480,96074,54420,179094,48920,123865,89650,101219,40000,301995,40700,79073,34370,464125,78490,1765837,3590,14430,79293,61090,893584,14120,126223,74750,172750,11820,2992,570,4917,5550,29845,6350,25079,30280,29507,3270,7505,520,1355,122200,2123655,108420,342780,12430,13601,109370,151121,122010,553080,99400,689411,102740,376119,253280,9912444,252480,1368455,350,622,111200,164330,13010,1469,19530,10704,23850,30315,14050,2237,75050,115072,7350,2804,27600,59812,250830,1630146,80,2,50,1,10580,13847,17680,16185,241420,1204125,244980,1280417,66470,133739,182080,469227
SC,6,156800,22650,124500,7080,93190,405940,124680,13557706,156800,13699851,135870,9871602,74170,84801,46180,180432,42080,127765,80940,106375,27540,258004,34860,100730,26780,490599,56180,1589242,2920,7630,44334,40780,798201,12720,164033,51360,142145,9730,2582,690,6656,4390,26348,4780,21089,19770,21759,1470,3319,530,1711,103360,2914148,96130,433205,6590,8511,96410,152130,103230,641778,88260,682841,90840,381664,156500,9341885,156090,1342562,580,1005,74490,123809,12110,1930,16380,9259,17640,23136,0,0,51180,85176,5600,2011,19510,48757,155210,1499165,0,0,0,0,1030,1407,12850,11951,154880,1218752,155420,1282407,45860,119659,106360,322192
SC,7,178890,16040,157190,4000,108200,491880,155870,23643972,178890,23930911,157440,16830705,108520,175223,75220,447836,69830,337820,118700,185064,34510,582761,60560,385031,34560,989565,66350,2525581,3940,6410,38168,43720,974625,25830,655439,67670,286938,12450,3281,2270,33844,8020,58769,6050,32151,19920,19970,4940,10568,1510,7574,153070,3901586,147440,1068553,5190,8601,145280,312279,152990,1481238,131490,1211572,140750,759826,178690,17568597,178380,3018914,4040,9774,85470,113787,23880,8640,19410,10795,19370,27504,0,0,40650,55323,7650,3059,25680,92845,177200,3144939,0,0,0,0,230,362,17840,17195,177980,2905124,178210,3026424,70430,322647,100400,394049
SC,8,38990,3150,34830,680,29670,110570,36770,11038797,38990,11261627,33950,6815384,31520,124619,25360,405189,24350,326364,20170,50103,10150,526495,24060,617053,8210,452573,11950,618397,1260,800,5330,9240,223942,15160,1255248,16140,222831,1250,313,2320,62248,5450,54596,1010,8796,0,0,0,0,1130,12937,37950,1754727,36820,590490,1050,2483,35940,153612,37940,780060,30230,438005,35890,372548,38950,8853328,38940,2114250,24210,135153,16080,31257,11390,21709,3110,1709,0,0,0,0,20,22,1520,1076,9950,65365,38450,2035248,0,0,0,0,0,0,0,0,38900,2082993,38930,2159164,20180,306722,14140,115183
SC,9,6180,510,5490,110,5530,18020,6360,4140912,6180,4228607,5230,1991486,5800,60301,4880,209142,4750,170809,2200,13535,1820,177835,5030,497938,1280,111339,1380,84061,290,50,429,1340,33613,4220,965621,3570,87695,80,19,640,24184,1590,18509,210,1957,0,0,0,0,490,13308,6110,585543,5920,222869,180,388,5830,47095,6110,283516,4450,92112,5910,148820,6170,3482727,6170,990350,4660,56405,3450,18289,2830,11990,290,178,0,0,0,0,0,0,180,436,2240,20919,6100,930769,0,0,0,0,0,0,0,0,6160,972060,6170,995142,3240,147024,1550,34446
SC,10,2940,310,2530,50,2750,8150,2680,7893691,2940,7977580,2380,2076615,2860,130625,2600,727933,2550,661279,1480,28778,910,177975,2690,2616197,670,147891,740,66227,170,10,69,790,20703,2320,1783927,1800,83888,20,4,300,15392,790,9370,100,876,0,0,0,0,450,38717,2910,811323,2810,340960,90,289,2780,41359,2910,388089,1770,40482,2840,279963,2940,7050442,2940,1827951,960,31391,2050,37504,1790,23847,90,56,0,0,0,0,0,0,70,497,1120,16771,2910,1721385,0,0,0,0,0,0,0,0,2940,1790447,2940,1809787,1430,261066,580,45392
SD,0,414950,195740,171780,41860,230980,788810,238670,23853171,413970,24399372,346500,14443245,143890,354958,87620,644181,78760,510413,5460,14297,61790,720744,78250,2240682,41810,548658,75200,1457553,32030,13210,59337,61020,707914,32720,2102941,128280,546201,9830,2495,2600,51745,23500,151662,10310,47962,46480,47015,5400,11799,12600,85303,77370,1856019,7580,77501,63280,93004,66960,232996,76210,411592,56130,438091,60230,521281,323600,17314394,316370,3151109,5760,30649,132900,172219,20590,9640,25790,13618,29250,31947,26580,4487,66920,92594,7450,5092,62130,189108,388520,3424335,67060,138866,58210,126062,44680,59685,25510,24101,284810,2978891,305470,3184086,81350,686619,310700,810734
SD,1,6780,3690,2720,230,5280,11210,2090,-617196,5800,-604452,2280,50349,2950,15993,1560,6488,1340,3829,40,5605,2190,-24339,2710,41870,480,6412,760,7355,2440,50,210,10,60,1290,-182454,2410,12744,30,6,10,96,850,4529,40,157,330,324,230,763,530,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,331,30,329,30,44,0,0,0,0,0,0,10,4,10,25,0,0,1490,2947,3600,17685,930,1298,560,852,330,556,360,329,30,287,1620,3455,930,1770,2960,11050
SD,2,68490,57960,4530,5410,31040,57700,14360,351715,68490,365089,57440,303307,11540,8457,6090,7427,5370,4065,90,33,6070,18588,5400,2589,2770,9250,4580,18824,2070,1040,3142,150,452,940,-1512,8740,13374,60,14,10,85,1200,4537,130,308,1400,1169,1040,3372,280,388,1640,27640,60,161,1280,773,1020,2538,1490,3567,630,3846,920,1218,11110,18575,10580,1928,10,74,510,22,270,4,10,2,130,14,30,1,0,0,10,0,5880,3731,60600,52627,19420,21080,17670,19663,6120,3549,2960,2536,10380,1906,16530,5854,4590,1986,57790,48678
SD,3,91080,57620,16030,15890,44330,140310,39290,1587130,91080,1621974,73590,1215666,18790,23219,12620,68379,11190,50819,260,142,9300,66656,8520,16186,7040,39774,13280,122089,3640,3900,17036,7360,12821,1940,1777,18490,34843,460,99,40,171,2700,11850,830,2391,7390,6718,740,1998,710,1174,5600,91164,270,331,4650,3772,3840,8673,5340,13191,2460,14029,3550,8151,67030,448812,63630,47157,90,173,20490,7192,1070,41,1770,592,6160,3651,7850,1166,4680,1617,330,56,9070,12933,83920,259867,26660,80182,23680,75143,18590,25194,5710,4864,51740,39965,57750,53608,9060,8829,78060,216565
SD,4,104050,53040,33270,15450,54590,195600,58610,3753889,104050,3829063,89110,2925603,29410,37374,16770,81709,14930,61538,680,414,13570,111338,13780,49202,9570,72464,18560,270483,6290,4450,22170,20190,121700,4070,18465,31670,75173,2270,532,140,845,4490,22881,2560,9739,15130,15534,750,1489,1680,3923,15460,226870,900,1683,12280,11440,12260,27635,14990,41946,10270,59021,9800,24232,101220,2046481,98640,246180,20,69,39680,34048,3280,163,5760,2992,7370,7257,14210,2560,21260,20383,1640,438,12850,25491,100210,448958,20030,36305,16290,30403,16070,25407,4900,4408,82990,212131,88000,240392,15540,26775,86120,234519
SD,5,59100,14680,40550,3270,35800,144160,44580,3647503,59100,3722491,50670,2649209,25850,38714,14690,52174,13080,33528,960,652,11500,112064,13320,66981,7740,81553,14730,306339,5520,2090,9112,13750,189692,4700,36928,24220,74988,2340,611,230,1977,3670,21832,2500,11440,10520,10854,670,1160,1900,4710,14980,251276,1220,3136,12270,14591,13000,33769,14840,52722,11140,74418,10990,34525,58870,2375490,58420,317843,60,103,27990,44820,3620,301,7010,3880,6110,7568,4480,756,18370,30898,1970,825,10960,27582,57470,384965,30,1,20,0,3110,4315,4110,4088,55190,273023,56640,303523,15660,41828,41480,119338
SD,6,37730,4310,32340,900,23980,103790,33740,3255469,37730,3318743,32830,2306954,20500,33034,12010,36524,10810,24319,910,664,7910,95834,10780,86485,5770,81966,10470,272061,4390,960,4217,8510,153906,4590,56714,17370,63274,2300,612,260,2790,2810,18249,1930,9126,6920,7611,460,638,1850,5397,12630,236051,1230,4035,10550,15528,11530,35085,12550,56148,10170,78590,10310,38287,37680,2332999,37460,324044,90,164,19610,36972,3230,343,5600,3182,5140,6763,0,0,13350,25012,1510,807,8030,25334,36790,351633,0,0,0,0,350,487,3460,3635,37060,287072,37360,315282,11600,45830,24610,78270
SD,7,35900,3210,32020,530,25480,102830,34920,4701192,35900,4817112,30950,2978442,24320,56189,16000,82090,14630,59647,1700,1836,8110,166402,15130,220756,6170,131106,10250,343639,5290,650,3132,8190,166326,8300,237243,18270,115921,2070,545,940,16350,4280,32263,1900,10745,4790,4807,1510,2377,3160,13641,18630,407695,2310,13045,15530,28677,17470,67956,18590,111418,15550,135750,16690,86797,35890,3699626,35810,626314,490,1301,18930,29564,5320,1230,4820,2537,4340,6695,0,0,9250,14646,1610,1614,9230,47199,34780,595940,0,0,0,0,120,178,4010,4241,35630,596750,35760,648451,16660,131576,17100,66466
SD,8,8840,930,7720,140,7690,24760,8200,2565917,8840,2648594,7230,1092099,7670,49498,5550,76349,5190,60444,460,1051,2320,104046,6020,327181,1680,60941,2010,80491,1820,70,308,2140,45989,4630,458030,5040,82677,280,68,710,20279,2330,22496,340,3172,0,0,0,0,1650,15234,6080,198987,900,10391,5090,13192,5670,32781,6070,57245,4530,50175,5710,61294,8830,2240606,8830,507980,3920,15635,3830,6007,2440,1550,700,361,0,0,0,0,10,15,300,838,3330,28401,8330,415216,0,0,0,0,0,0,0,0,8820,501972,8830,531833,5530,155172,2060,19643
SD,9,1920,200,1670,30,1780,5550,1960,1319757,1920,1350980,1550,460683,1820,23472,1440,56398,1370,48382,150,448,530,37348,1620,250179,370,21940,370,15510,380,10,11,450,9944,1360,337894,1270,31223,20,5,180,6616,690,7689,60,611,0,0,0,0,480,9029,1470,89090,330,6577,1130,3324,1370,12243,1470,22935,930,14223,1410,36937,1920,1204397,1920,320711,810,7475,1120,3585,820,1056,90,48,0,0,0,0,0,0,60,307,800,8419,1820,262028,0,0,0,0,0,0,0,0,1910,317126,1920,325763,1170,84974,380,8584
SD,10,1060,110,930,10,1020,2910,920,3287795,1060,3329779,870,460934,1050,69008,890,176643,860,163841,230,3451,300,32807,980,1179253,230,43252,200,20762,210,0,0,290,7023,900,1139856,800,41983,10,3,80,2535,470,5337,30,272,0,0,0,0,360,28176,880,327246,360,38142,510,1708,820,12316,880,52420,450,8039,860,229840,1060,2947409,1060,758621,250,5326,710,9965,550,4952,40,25,0,0,0,0,0,0,30,206,510,7070,1020,635415,0,0,0,0,0,0,0,0,1060,748656,1060,755925,620,187879,150,7620
TN,0,2882040,1232330,1110510,481750,1513790,5811410,1990520,151027941,2874440,153326735,2415280,109976563,792500,1551998,401700,3266533,362850,2587207,35230,50022,503920,7438765,337230,7460637,234530,3734802,537170,10541118,68690,179990,854443,345540,4151503,115020,5289790,704070,2298792,70560,17957,16280,356202,77820,440550,39440,171275,184980,181370,32570,81951,5990,82894,652560,14560690,57300,434417,531430,1163281,574020,1456671,641100,3127227,510730,4392994,534660,3761285,2094650,103392498,2081000,19284655,33990,173117,850990,993107,92840,97561,118860,62612,176540,186774,172700,28997,468070,546921,42440,18245,404270,1120918,2743490,24671928,673000,1612235,595730,1417816,478930,649914,177520,160452,1832160,18291554,2042300,19556485,426710,2014622,2329260,6511886
TN,1,39410,22450,14010,1620,27080,59930,9870,-2667604,31810,-2622465,9380,259430,13710,52735,8690,48665,7950,32362,190,473,16840,-234079,12540,126088,2820,41918,5030,57370,4370,740,4043,60,328,6450,-540552,9610,45139,130,30,60,661,2690,12421,180,773,1110,1324,1460,5285,30,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2235,140,2211,120,105,0,0,0,0,10,17,20,16,40,52,0,0,6040,13412,17810,73458,4430,4715,2670,2883,1640,2421,2860,2689,130,2131,6950,17192,3990,7881,14540,52979
TN,2,472860,359090,44720,62220,223120,517530,139060,2569014,472860,2654420,361680,1951686,62310,40688,31210,39467,27720,23682,700,323,80870,352903,26400,-2880,16640,64603,39770,183851,5300,22380,77173,1030,4543,4620,-10025,84620,85406,670,147,110,316,6000,20162,700,2110,7090,5921,6650,20042,110,52,13990,207326,870,997,10340,10500,9750,18563,12960,32029,7650,52090,8270,12946,52330,85080,49200,8538,30,36,2850,163,1410,42,0,0,900,87,210,4,10,4,10,2,70060,52395,418740,465439,178970,235621,160460,202091,65390,44212,24850,22107,47880,8376,121370,63183,36870,15195,395120,418288
TN,3,766800,391370,141370,218380,402810,1450620,569770,13052590,766800,13251538,626750,10117595,111220,107894,46070,108900,40350,70104,2050,1104,132560,1037652,36270,24648,42360,280696,111620,1135069,10080,64710,331040,44180,74313,8540,24628,150450,198948,4070,937,320,1377,10600,39388,3620,10283,28390,23917,5290,13696,200,238,49580,727771,2800,4247,38780,46052,36140,61046,46920,124753,28830,181268,33560,92808,469040,2906587,463150,307781,160,239,146860,49754,3980,174,10760,3706,38310,21297,50330,7920,49600,15827,2220,510,109360,158279,728430,2398635,320360,1057734,293200,948310,253850,354860,45830,40993,365600,258028,458920,423425,56650,54541,689400,2031904
TN,4,711890,299070,243340,147870,362550,1493300,539560,25539033,711890,25838427,628680,21080303,160010,152031,68240,164232,60340,106492,5190,3067,94080,756875,53440,69975,52320,491212,135030,2094733,14770,46790,219699,116500,709227,14010,82496,152840,299394,18170,4361,820,5695,14600,64261,10080,34168,58340,57260,4950,11828,460,903,137950,2063538,8770,15855,108560,156917,110560,178676,133410,368633,99860,633868,100170,335716,684220,12895632,680800,1572725,110,352,297990,258268,11870,771,33860,18826,53020,54589,97900,17355,179680,162780,9810,3006,68510,140219,697810,3064370,169070,314160,139270,264528,141830,226508,38410,33876,547980,1314457,578630,1472761,85370,131559,616700,1712262
TN,5,366890,98790,226310,34470,196550,862350,269310,22512898,366890,22769670,324240,17766628,135840,144628,61950,178141,55070,116859,6000,4149,61870,650045,49070,108924,40850,526547,94660,2019107,12270,23590,113012,76320,1092728,13620,131021,108120,256771,16700,4246,1070,9014,10200,50816,8390,33983,41570,40766,4600,10221,510,1496,129530,2233359,9250,23318,106230,190187,114280,206993,127630,430373,104390,749233,103620,427427,365480,14535155,364690,2014505,430,752,161800,240226,13610,1426,24900,12821,34400,42924,24250,3702,112190,173830,9930,3287,46670,118049,362070,2586585,160,5,120,4,14710,19751,24580,22207,349480,1774279,354360,1913174,73790,167009,285690,819200
TN,6,215750,31930,171970,9540,115970,561670,174030,18630669,215750,18844984,191750,14419486,103580,122968,51730,174896,46600,118973,5640,4509,41140,587448,40860,139186,29890,519012,63450,1690889,8490,11580,56394,47300,909755,12320,155861,71980,214314,13710,3733,1260,13179,7440,41099,6420,28568,25290,27927,2120,4657,570,2050,101380,1972017,8080,27472,84940,183743,94000,193871,100640,412969,85830,709538,86620,434191,215410,13231333,215050,1922952,670,1447,101600,171350,12740,1901,20090,11021,24580,32204,0,0,72460,120531,7520,2647,31980,103137,213420,2278387,0,0,0,0,1250,1773,17520,16262,213600,1751604,214250,1873921,50120,154982,160020,538971
TN,7,234730,22920,203930,6140,130600,650100,211550,31080369,234730,31538755,210090,23379451,143870,228433,85580,432117,78800,314310,10720,11474,52570,1454842,71450,476101,36750,993605,70610,2498414,9540,9010,46450,47260,1042885,26430,685273,91510,458386,15440,4089,4580,71445,13480,91589,8010,42780,23190,24255,7500,16223,1490,7384,155290,3625543,15710,80927,130990,361920,147510,410244,154760,866939,133800,1307767,140850,927044,234530,24069019,234310,4238405,3820,9701,108150,144999,25900,9099,24030,13311,25320,35655,0,0,54050,73865,10100,4417,44220,224771,232490,4564895,0,0,0,0,250,389,23470,22318,233880,4093407,234190,4354694,83340,433285,141430,578724
TN,8,58170,5270,51260,1200,41390,169280,59890,16703177,58170,17130013,49980,10791907,47230,194614,35750,442993,33910,340651,3360,5916,18340,1559631,34150,800595,10160,487356,14320,699648,2830,1100,6173,10320,251413,19040,1507719,25640,426836,1570,388,5630,154806,8960,80181,1560,13804,0,0,0,0,1430,15073,50380,1837824,7420,76490,41670,163712,48070,235641,50330,480912,40780,564383,47610,567966,58110,14141419,58100,3363412,23670,88799,22440,36845,15540,23135,4620,2541,0,0,0,0,30,33,2370,2124,19960,185385,57360,3372775,0,0,0,0,0,0,0,0,58070,3326567,58100,3528115,28790,446064,22310,186407
TN,9,10260,900,9040,200,8880,31120,11830,6917741,10260,7084843,8390,3864875,9580,104581,7880,252325,7630,201191,610,2053,3700,601244,8230,693244,1790,143928,1770,96091,650,70,360,1660,41556,6120,1073111,5980,167102,80,19,1700,67328,2490,26127,320,3132,0,0,0,0,600,12552,9450,615306,2210,39121,7150,32820,9000,75264,9450,148134,6800,131897,9090,237989,10250,6176726,10250,1744823,3900,35766,5610,23362,4610,15887,460,287,0,0,0,0,0,0,340,858,4870,64418,10130,1682226,0,0,0,0,0,0,0,0,10240,1721461,10250,1789220,5380,228544,2770,58185
TN,10,5300,540,4560,100,4860,15500,5650,16690054,5300,16836550,4340,6345203,5160,403425,4600,1424798,4490,1262584,780,16955,1950,672204,4820,5024756,960,185925,910,65947,400,20,99,920,24756,3880,2180258,3330,146495,20,5,750,32380,1390,14506,170,1673,0,0,0,0,610,43001,5020,1278004,2190,165989,2780,17430,4720,76374,5010,262485,2800,62951,4870,725198,5290,15351546,5290,4109279,1080,33813,3570,68035,3180,45124,150,98,0,0,0,0,0,0,140,1394,2610,60854,5240,4185158,0,0,0,0,0,0,0,0,5290,4041244,5290,4120801,2400,375561,1300,114964
TX,0,11573440,5022290,4337520,2062370,5969080,24426640,9207120,741394480,11535720,751152267,9830410,516944611,2864150,8636505,1665810,19803844,1507080,15770694,92530,200417,2200290,29059207,1417270,58086722,803460,16023487,1762990,37220754,237580,615980,3779899,1070090,13447194,548460,42523530,2972480,9414505,353120,91513,58170,1358399,245750,1505327,161330,735527,745480,743816,160660,359177,34200,864055,2808710,73374490,158890,1490457,2284240,4353996,2373380,12759555,2742320,19151780,2096050,17592642,2197550,16075775,8535570,538076053,8475060,108363379,241530,1290593,3711410,5606798,463420,1544436,535450,306677,798630,801130,578300,94534,2104400,2503989,152920,68060,1671600,4280959,11019120,130878325,2702180,6923938,2409040,6051575,2159070,2975874,818560,709148,7322180,102756858,8239390,107683473,1861670,11268190,9201940,29455637
TX,1,152900,93940,48360,6390,95980,227090,40750,-13040380,115190,-12559997,35790,1203258,50140,370648,34490,392854,30830,289951,580,3368,58360,-1023278,47270,983549,9360,160599,14720,184352,16490,2560,15864,280,2271,25540,-3465388,33910,137153,700,167,250,4578,7260,34452,820,3995,5040,6016,6590,22801,400,7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,18373,590,18271,430,558,10,0,0,2,50,80,80,73,160,240,10,1,18890,41347,67070,427000,13370,15100,8850,9967,6400,9827,13030,12354,580,17816,22560,65486,12630,26984,56510,290931
TX,2,1742650,1362010,149130,214540,814640,1861430,516670,9380611,1742640,9679679,1335630,7494525,190870,125025,106180,147663,93120,87522,1870,1103,334380,1318939,87350,-7753,47210,189035,109390,498211,13380,55020,192368,2670,11037,17040,-50169,341900,299066,3820,835,440,2259,13290,43336,2680,7787,25230,22219,27940,76920,540,433,50560,777868,1670,2749,35940,30318,33200,118063,45310,170145,24700,164884,27580,39790,198040,325613,187830,33409,110,503,11030,786,5030,186,20,6,3890,424,870,25,90,29,50,8,285790,208969,1518670,1730032,632430,848778,557880,727052,246530,174538,102690,88223,182200,32626,479730,251446,169630,181117,1417330,1550479
TX,3,2944640,1482820,529310,898360,1582010,5907370,2551390,50465059,2944640,51263233,2420370,40034547,306310,304856,159760,614707,140980,442789,4760,3094,604820,4924775,114200,92853,112140,791473,300430,3022525,24580,199960,1251958,120060,210494,30640,24849,655410,798172,22510,5217,1170,6127,24140,89541,12760,36238,99360,88020,24620,54600,1030,1252,167230,2547806,6620,10622,126140,121666,107370,345464,154730,539810,83830,531849,102790,259623,1748750,10873351,1719870,1152170,610,1337,622870,224995,15280,1118,45580,16266,186540,104291,177450,27917,226800,72306,5490,1491,500220,761712,2808190,10079396,1316210,4628658,1221890,4106226,1141040,1629205,220810,185381,1285570,927177,1715600,1711056,238060,236228,2638750,8630472
