st,naics,lfo,rcptot_size,estab_f,estab,rcptot_n_f,rcptot_f,rcptot
0,81112,-,119,,22929,G,,0
0,81112,-,121,,14640,G,,0
0,81112,-,122,,11745,G,,0
0,81112,-,123,,8573,G,,0
0,81112,-,125,,1131,G,,0
0,81112,-,131,,198,G,,0
0,81112,-,133,,95,G,,0
0,81112,-,141,,0,G,,0
0,81112,-,1411,,0,G,,0
0,81112,C,1,,4350,G,,621143
0,81112,S,1,,77286,G,,2821539
0,81112,P,1,,2085,G,,277660
0,81119,-,1,,81983,G,,3050412
0,81119,-,111,,16246,G,,0
0,81119,-,118,,13899,G,,0
0,81119,-,119,,24006,G,,0
0,81119,-,121,,11405,G,,0
0,81119,-,122,,8780,G,,0
0,81119,-,123,,6404,G,,0
0,81119,-,125,,936,G,,0
0,81119,-,131,,216,G,,0
0,81119,-,133,,91,G,,0
0,81119,-,141,,0,G,,0
0,81119,-,1411,,0,G,,0
0,81119,C,1,,4805,G,,585742
0,81119,S,1,,73827,G,,2061048
0,81119,P,1,,3351,G,,403622
0,8112,-,1,,49638,G,,1601211
0,8112,-,111,,13129,G,,0
0,8112,-,118,,8560,G,,0
0,8112,-,119,,12297,G,,0
0,8112,-,121,,7178,G,,0
0,8112,-,122,,4866,G,,0
0,8112,-,123,,2898,G,,0
0,8112,-,125,,601,G,,0
0,8112,-,131,,75,G,,0
0,8112,-,133,,34,G,,0
0,8112,-,141,,0,G,,0
0,8112,-,1411,,0,G,,0
0,8112,C,1,,2818,G,,265670
0,8112,S,1,,45779,G,,1223498
0,8112,P,1,,1041,G,,112043
0,81121,-,1,,49638,G,,1601211
0,81121,-,111,,13129,G,,0
0,81121,-,118,,8560,G,,0
0,81121,-,119,,12297,G,,0
0,81121,-,121,,7178,G,,0
0,81121,-,122,,4866,G,,0
0,81121,-,123,,2898,G,,0
0,81121,-,125,,601,G,,0
0,81121,-,131,,75,G,,0
0,81121,-,133,,34,G,,0
0,81121,-,141,,0,G,,0
0,81121,-,1411,,0,G,,0
0,81121,C,1,,2818,G,,265670
0,81121,S,1,,45779,G,,1223498
0,81121,P,1,,1041,G,,112043
0,8113,-,1,,53600,G,,2509937
0,8113,-,111,,10869,G,,0
0,8113,-,118,,7880,G,,0
0,8113,-,119,,11884,G,,0
0,8113,-,121,,8641,G,,0
0,8113,-,122,,7390,G,,0
0,8113,-,123,,5787,G,,0
0,8113,-,125,,857,G,,0
0,8113,-,131,,204,G,,0
0,8113,-,133,,88,G,,0
0,8113,-,141,,0,G,,0
0,8113,-,1411,,0,G,,0
0,8113,C,1,,4095,G,,524232
0,8113,S,1,,47917,G,,1754078
0,8113,P,1,,1588,G,,231627
0,81131,-,1,,53600,G,,2509937
0,81131,-,111,,10869,G,,0
0,81131,-,118,,7880,G,,0
0,81131,-,119,,11884,G,,0
0,81131,-,121,,8641,G,,0
0,81131,-,122,,7390,G,,0
0,81131,-,123,,5787,G,,0
0,81131,-,125,,857,G,,0
0,81131,-,131,,204,G,,0
0,81131,-,133,,88,G,,0
0,81131,-,141,,0,G,,0
0,81131,-,1411,,0,G,,0
0,81131,C,1,,4095,G,,524232
0,81131,S,1,,47917,G,,1754078
0,81131,P,1,,1588,G,,231627
0,8114,-,1,,324544,G,,8479574
0,8114,-,111,,77388,G,,0
0,8114,-,118,,63148,G,,0
0,8114,-,119,,96550,G,,0
0,8114,-,121,,44475,G,,0
0,8114,-,122,,27345,G,,0
0,8114,-,123,,13175,G,,0
0,8114,-,125,,1953,G,,0
0,8114,-,131,,422,G,,0
0,8114,-,133,,88,G,,0
0,8114,-,141,,0,G,,0
0,8114,-,1411,,0,G,,0
0,8114,C,1,,11989,G,,1011009
0,8114,S,1,,307889,G,,7075819
0,8114,P,1,,4666,G,,392746
0,81141,-,1,,53303,G,,1490596
0,81141,-,111,,12026,G,,0
0,81141,-,118,,9885,G,,0
0,81141,-,119,,16063,G,,0
0,81141,-,121,,7259,G,,0
0,81141,-,122,,4941,G,,0
0,81141,-,123,,2784,G,,0
0,81141,-,125,,272,G,,0
0,81141,-,131,,54,G,,0
0,81141,-,133,,19,G,,0
0,81141,-,141,,0,G,,0
0,81141,-,1411,,0,G,,0
0,81141,C,1,,2238,G,,211192
0,81141,S,1,,50202,G,,1194367
0,81141,P,1,,863,G,,85037
0,81142,-,1,,20962,G,,606600
0,81142,-,111,,4141,G,,0
0,81142,-,118,,3500,G,,0
0,81142,-,119,,5847,G,,0
0,81142,-,121,,3952,G,,0
0,81142,-,122,,2506,G,,0
0,81142,-,123,,921,G,,0
0,81142,-,125,,78,G,,0
0,81142,-,131,,15,G,,0
0,81142,-,133,D,0,D,D,0
0,81142,-,141,,0,G,,0
0,81142,-,1411,,0,G,,0
0,81142,C,1,,824,G,,65298
0,81142,S,1,,19763,G,,510609
0,81142,P,1,,375,G,,30693
0,81143,-,1,,3612,G,,123980
0,81143,-,111,,434,G,,0
0,81143,-,118,,464,G,,0
0,81143,-,119,,1042,G,,0
0,81143,-,121,,878,G,,0
0,81143,-,122,,597,G,,0
0,81143,-,123,,183,G,,0
0,81143,-,125,,13,G,,0
0,81143,-,131,D,0,D,D,0
0,81143,-,133,,0,G,,0
0,81143,-,141,,0,G,,0
0,81143,-,1411,,0,G,,0
0,81143,C,1,,143,G,,8784
0,81143,S,1,,3385,G,,109918
0,81143,P,1,,84,G,,5278
0,81149,-,1,,246667,G,,6258398
0,81149,-,111,,60787,G,,0
0,81149,-,118,,49299,G,,0
0,81149,-,119,,73598,G,,0
0,81149,-,121,,32386,G,,0
0,81149,-,122,,19301,G,,0
0,81149,-,123,,9287,G,,0
0,81149,-,125,,1590,G,,0
0,81149,-,131,,352,G,,0
0,81149,-,133,,67,G,,0
0,81149,-,141,,0,G,,0
0,81149,-,1411,,0,G,,0
0,81149,C,1,,8784,G,,725735
0,81149,S,1,,234539,G,,5260925
0,81149,P,1,,3344,G,,271738
0,812,-,1,,2556283,G,,56246636
0,812,-,111,,560642,G,,0
0,812,-,118,,516917,G,,0
0,812,-,119,,930690,G,,0
0,812,-,121,,329739,G,,0
0,812,-,122,,140931,G,,0
0,812,-,123,,62480,G,,0
0,812,-,125,,10667,G,,0
0,812,-,131,,3083,G,,0
0,812,-,133,,1083,G,,0
0,812,-,141,,51,G,,0
0,812,-,1411,,0,G,,0
0,812,C,1,,72891,G,,6294545
0,812,S,1,,2447583,G,,46765470
0,812,P,1,,35809,G,,3186621
0,8121,-,1,,1234834,G,,25737851
0,8121,-,111,,178208,G,,0
0,8121,-,118,,230710,G,,0
0,8121,-,119,,546965,G,,0
0,8121,-,121,,187700,G,,0
0,8121,-,122,,64678,G,,0
0,8121,-,123,,23315,G,,0
0,8121,-,125,,2698,G,,0
0,8121,-,131,,444,G,,0
0,8121,-,133,,116,G,,0
0,8121,-,141,,0,G,,0
0,8121,-,1411,,0,G,,0
0,8121,C,1,,19521,G,,1630488
0,8121,S,1,,1204169,G,,23208374
0,8121,P,1,,11144,G,,898989
0,81211,-,1,,1043972,G,,22256897
0,81211,-,111,,123336,G,,0
0,81211,-,118,,189020,G,,0
0,81211,-,119,,486704,G,,0
0,81211,-,121,,166858,G,,0
0,81211,-,122,,55764,G,,0
0,81211,-,123,,19769,G,,0
0,81211,-,125,,2149,G,,0
0,81211,-,131,,303,G,,0
0,81211,-,133,,69,G,,0
0,81211,-,141,,0,G,,0
0,81211,-,1411,,0,G,,0
0,81211,C,1,,13781,G,,1232483
0,81211,S,1,,1021880,G,,20347558
0,81211,P,1,,8311,G,,676856
0,812111,-,1,,141671,G,,2574182
0,812111,-,111,,16199,G,,0
0,812111,-,118,,26116,G,,0
0,812111,-,119,,70870,G,,0
0,812111,-,121,,21834,G,,0
0,812111,-,122,,5465,G,,0
0,812111,-,123,,1046,G,,0
0,812111,-,125,,100,G,,0
0,812111,-,131,,31,G,,0
0,812111,-,133,,10,G,,0
0,812111,-,141,,0,G,,0
0,812111,-,1411,,0,G,,0
0,812111,C,1,,1695,G,,109870
0,812111,S,1,,138925,G,,2387310
0,812111,P,1,,1051,G,,77002
0,812112,-,1,,709242,G,,14310468
0,812112,-,111,,83916,G,,0
0,812112,-,118,,126368,G,,0
0,812112,-,119,,328161,G,,0
0,812112,-,121,,121499,G,,0
0,812112,-,122,,40186,G,,0
0,812112,-,123,,8438,G,,0
0,812112,-,125,,575,G,,0
0,812112,-,131,,71,G,,0
0,812112,-,133,,28,G,,0
0,812112,-,141,,0,G,,0
0,812112,-,1411,,0,G,,0
0,812112,C,1,,9375,G,,650229
0,812112,S,1,,694094,G,,13299408
0,812112,P,1,,5773,G,,360831
0,812113,-,1,,193059,G,,5372247
0,812113,-,111,,23221,G,,0
0,812113,-,118,,36536,G,,0
0,812113,-,119,,87673,G,,0
0,812113,-,121,,23525,G,,0
0,812113,-,122,,10113,G,,0
0,812113,-,123,,10285,G,,0
0,812113,-,125,,1474,G,,0
0,812113,-,131,,201,G,,0
0,812113,-,133,,31,G,,0
0,812113,-,141,,0,G,,0
0,812113,-,1411,,0,G,,0
0,812113,C,1,,2711,G,,472384
0,812113,S,1,,188861,G,,4660840
0,812113,P,1,,1487,G,,239023
0,81219,-,1,,190862,G,,3480954
0,81219,-,111,,54872,G,,0
0,81219,-,118,,41690,G,,0
0,81219,-,119,,60261,G,,0
0,81219,-,121,,20842,G,,0
0,81219,-,122,,8914,G,,0
0,81219,-,123,,3546,G,,0
0,81219,-,125,,549,G,,0
0,81219,-,131,,141,G,,0
0,81219,-,133,,47,G,,0
0,81219,-,141,,0,G,,0
0,81219,-,1411,,0,G,,0
0,81219,C,1,,5740,G,,398005
0,81219,S,1,,182289,G,,2860816
0,81219,P,1,,2833,G,,222133
0,8122,-,1,,16312,G,,829699
0,8122,-,111,,5440,G,,0
0,8122,-,118,,2875,G,,0
0,8122,-,119,,3027,G,,0
0,8122,-,121,,1555,G,,0
0,8122,-,122,,1290,G,,0
0,8122,-,123,,1313,G,,0
0,8122,-,125,,584,G,,0
0,8122,-,131,,167,G,,0
0,8122,-,133,,61,G,,0
0,8122,-,141,,0,G,,0
0,8122,-,1411,,0,G,,0
0,8122,C,1,,1780,G,,311058
0,8122,S,1,,13875,G,,385361
0,8122,P,1,,657,G,,133280
0,81221,-,1,,13208,G,,706318
0,81221,-,111,,4620,G,,0
0,81221,-,118,,2367,G,,0
0,81221,-,119,,2302,G,,0
0,81221,-,121,,1140,G,,0
0,81221,-,122,,952,G,,0
0,81221,-,123,,1084,G,,0
0,81221,-,125,,537,G,,0
0,81221,-,131,,152,G,,0
0,81221,-,133,,54,G,,0
0,81221,-,141,,0,G,,0
0,81221,-,1411,,0,G,,0
0,81221,C,1,,1219,G,,261627
0,81221,S,1,,11538,G,,333580
0,81221,P,1,,451,G,,111111
0,81222,-,1,,3104,G,,123381
0,81222,-,111,,820,G,,0
0,81222,-,118,,508,G,,0
0,81222,-,119,,725,G,,0
0,81222,-,121,,415,G,,0
0,81222,-,122,,338,G,,0
0,81222,-,123,,229,G,,0
0,81222,-,125,,47,G,,0
0,81222,-,131,,15,G,,0
0,81222,-,133,,7,G,,0
0,81222,-,141,,0,G,,0
0,81222,-,1411,,0,G,,0
0,81222,C,1,,561,G,,49431
0,81222,S,1,,2337,G,,51781
0,81222,P,1,,206,G,,22169
0,8123,-,1,,34042,G,,1805161
0,8123,-,111,,3813,G,,0
0,8123,-,118,,3986,G,,0
0,8123,-,119,,7528,G,,0
0,8123,-,121,,5911,G,,0
0,8123,-,122,,7493,G,,0
0,8123,-,123,,4833,G,,0
0,8123,-,125,,371,G,,0
0,8123,-,131,,83,G,,0
0,8123,-,133,,24,G,,0
0,8123,-,141,,0,G,,0
0,8123,-,1411,,0,G,,0
0,8123,C,1,,3779,G,,386727
0,8123,S,1,,28015,G,,1199920
0,8123,P,1,,2248,G,,218514
0,81231,-,1,,13316,G,,846320
0,81231,-,111,,937,G,,0
0,81231,-,118,,1046,G,,0
0,81231,-,119,,2413,G,,0
0,81231,-,121,,2780,G,,0
0,81231,-,122,,3476,G,,0
0,81231,-,123,,2405,G,,0
0,81231,-,125,,220,G,,0
0,81231,-,131,,33,G,,0
0,81231,-,133,,6,G,,0
0,81231,-,141,,0,G,,0
0,81231,-,1411,,0,G,,0
0,81231,C,1,,2179,G,,208480
0,81231,S,1,,9597,G,,492660
0,81231,P,1,,1540,G,,145180
0,81232,-,1,,18630,G,,890515
0,81232,-,111,,2357,G,,0
0,81232,-,118,,2527,G,,0
0,81232,-,119,,4512,G,,0
0,81232,-,121,,2895,G,,0
0,81232,-,122,,3848,G,,0
0,81232,-,123,,2298,G,,0
0,81232,-,125,,134,G,,0
0,81232,-,131,,44,G,,0
0,81232,-,133,,15,G,,0
0,81232,-,141,,0,G,,0
0,81232,-,1411,,0,G,,0
0,81232,C,1,,1497,G,,163053
0,81232,S,1,,16500,G,,662557
0,81232,P,1,,633,G,,64905
0,81233,-,1,,2096,G,,68326
0,81233,-,111,,519,G,,0
0,81233,-,118,,413,G,,0
0,81233,-,119,,603,G,,0
0,81233,-,121,,236,G,,0
0,81233,-,122,,169,G,,0
0,81233,-,123,,130,G,,0
0,81233,-,125,,17,G,,0
0,81233,-,131,,6,G,,0
0,81233,-,133,,3,G,,0
0,81233,-,141,,0,G,,0
0,81233,-,1411,,0,G,,0
0,81233,C,1,,103,G,,15194
0,81233,S,1,,1918,G,,44703
0,81233,P,1,,75,H,,8429
0,8129,-,1,,1271095,G,,27873925
0,8129,-,111,,373181,G,,0
0,8129,-,118,,279346,G,,0
0,8129,-,119,,373170,G,,0
0,8129,-,121,,134573,G,,0
0,8129,-,122,,67470,G,,0
0,8129,-,123,,33019,G,,0
0,8129,-,125,,7014,G,,0
0,8129,-,131,,2389,G,,0
0,8129,-,133,,882,G,,0
0,8129,-,141,,51,G,,0
0,8129,-,1411,,0,G,,0
0,8129,C,1,,47811,G,,3966272
0,8129,S,1,,1201524,G,,21971815
0,8129,P,1,,21760,G,,1935838
0,81291,-,1,,69169,G,,1576887
0,81291,-,111,,16454,G,,0
0,81291,-,118,,12948,G,,0
0,81291,-,119,,20631,G,,0
0,81291,-,121,,11610,G,,0
0,81291,-,122,,5516,G,,0
0,81291,-,123,,1754,G,,0
0,81291,-,125,,217,G,,0
0,81291,-,131,,28,G,,0
0,81291,-,133,,11,G,,0
0,81291,-,141,,0,G,,0
0,81291,-,1411,,0,G,,0
0,81291,C,1,,2588,G,,154202
0,81291,S,1,,64855,G,,1326456
0,81291,P,1,,1726,G,,96229
0,81292,-,1,,15236,G,,303579
0,81292,-,111,,5573,G,,0
0,81292,-,118,,2862,G,,0
0,81292,-,119,,3478,G,,0
0,81292,-,121,,1783,G,,0
0,81292,-,122,,1057,G,,0
0,81292,-,123,,429,G,,0
0,81292,-,125,,45,G,,0
0,81292,-,131,,6,G,,0
0,81292,-,133,,3,G,,0
0,81292,-,141,,0,G,,0
0,81292,-,1411,,0,G,,0
0,81292,C,1,,745,G,,41215
0,81292,S,1,,14023,G,,240448
0,81292,P,1,,468,G,,21916
0,81293,-,1,,6100,G,,239396
0,81293,-,111,,1922,G,,0
0,81293,-,118,,1163,G,,0
0,81293,-,119,,1631,G,,0
0,81293,-,121,,568,G,,0
0,81293,-,122,,340,G,,0
0,81293,-,123,,289,G,,0
0,81293,-,125,,91,G,,0
0,81293,-,131,,68,G,,0
0,81293,-,133,,28,G,,0
0,81293,-,141,,0,G,,0
0,81293,-,1411,,0,G,,0
0,81293,C,1,,435,G,,69272
0,81293,S,1,,5396,G,,95613
0,81293,P,1,,269,G,,74511
0,81299,-,1,,1180590,G,,25754063
0,81299,-,111,,349232,G,,0
0,81299,-,118,,262373,G,,0
0,81299,-,119,,347430,G,,0
0,81299,-,121,,120612,G,,0
0,81299,-,122,,60557,G,,0
0,81299,-,123,,30547,G,,0
0,81299,-,125,,6661,G,,0
0,81299,-,131,,2287,G,,0
0,81299,-,133,,840,G,,0
0,81299,-,141,,51,G,,0
0,81299,-,1411,,0,G,,0
0,81299,C,1,,44043,G,,3701583
0,81299,S,1,,1117250,G,,20309298
0,81299,P,1,,19297,G,,1743182
0,813,-,1,,205342,G,,3149415
0,813,-,111,,77541,G,,0
0,813,-,118,,39613,G,,0
0,813,-,119,,51261,G,,0
0,813,-,121,,26240,G,,0
0,813,-,122,,8291,G,,0
0,813,-,123,,1948,G,,0
0,813,-,125,,333,G,,0
0,813,-,131,,115,G,,0
0,813,-,133,,0,G,,0
0,813,-,141,,0,G,,0
0,813,-,1411,,0,G,,0
0,813,C,1,,5750,G,,402182
0,813,S,1,,199048,G,,2715858
0,813,P,1,,544,G,,31375
